"Codigo","department","municipality","com_name","id_unico","match_status","n_geo","canton_split_group"
"03020101093","Cochabamba","Aiquile","CAÑADA","4719750527-D","unique_via_spatial",2,NA
"03020101097","Cochabamba","Aiquile","GUARAYOS","4707962458-D","unique_via_spatial",2,NA
"03020101106","Cochabamba","Aiquile","PAMPAS","4749678256-D","unique_via_spatial",3,NA
"03020101108","Cochabamba","Aiquile","PUCA PUCA","4779569327-D","unique_via_spatial",3,NA
"03020101111","Cochabamba","Aiquile","SAN PEDRO","4753487230-D","unique_via_spatial",7,NA
"03020101112","Cochabamba","Aiquile","SAN SILVESTRE","4681943888-D","unique_via_spatial",4,NA
"03020101113","Cochabamba","Aiquile","SANTA ANA","4710719791-D","unique_via_spatial",5,NA
"03020101114","Cochabamba","Aiquile","CHUJLLAS","4877743629-D","unique_via_spatial",2,NA
"03020101119","Cochabamba","Aiquile","VISCACHANI","4753563355-D","unique_via_spatial",7,NA
"03020101120","Cochabamba","Aiquile","WARA WARA","4828790695-D","unique_via_spatial",2,NA
"03020102001","Cochabamba","Aiquile","CHINGURI","4600392976-D","unique_via_spatial",2,NA
"03020102004","Cochabamba","Aiquile","MATARAL","4770298577-D","unique_via_spatial",4,NA
"03020102012","Cochabamba","Aiquile","JATUN PAMPA","4480582451-D","unique_via_spatial",12,NA
"03020102701","Cochabamba","Aiquile","LAGUNITA","4587659209-D","unique_via_spatial",2,NA
"03020102708","Cochabamba","Aiquile","SAN MARCOS","4544856672-D","unique_via_spatial",5,NA
"03020103004","Cochabamba","Aiquile","RUMI CORRAL","4745032087-D","unique_via_spatial",4,NA
"03020103705","Cochabamba","Aiquile","TUNAS PAMPA","4618592695-D","unique_via_spatial",2,NA
"03020103713","Cochabamba","Aiquile","LAGUNILLAS","4688459148-D","unique_via_spatial",11,NA
"03020103718","Cochabamba","Aiquile","SIVINGANI","4696277248-D","unique_via_spatial",8,NA
"03020103739","Cochabamba","Aiquile","SAN ANTONIO","4768427195-D","unique_via_spatial",4,NA
"03020103740","Cochabamba","Aiquile","SANTA MARIA","4774697670-D","unique_via_spatial",3,NA
"03020103742","Cochabamba","Aiquile","MOLLE PAMPA","4601166889-D","unique_via_spatial",2,NA
"03020103743","Cochabamba","Aiquile","BAÑADO","4715598896-D","unique_via_spatial",2,NA
"03020201001","Cochabamba","Pasorapa","AGUADILLA","4626011328-D","unique_via_spatial",2,NA
"03020201012","Cochabamba","Pasorapa","COLLPANA","4735542123-D","unique_via_spatial",2,NA
"03020201021","Cochabamba","Pasorapa","LA AGUADA","4676651019-D","unique_via_spatial",2,NA
"03020201024","Cochabamba","Pasorapa","PAMPAS","4672488496-D","unique_via_spatial",3,NA
"03020201041","Cochabamba","Pasorapa","SANTIAGO","4657441668-D","unique_via_spatial",2,NA
"03020201046","Cochabamba","Pasorapa","RODEO","4662569155-D","unique_via_spatial",9,NA
"03020201051","Cochabamba","Pasorapa","TABACAL","4668831960-D","unique_via_spatial",2,NA
"03020201052","Cochabamba","Pasorapa","PUCARA","4804286374-D","unique_via_spatial",13,NA
"03020201071","Cochabamba","Pasorapa","ZAPALLAR","4634517566-D","unique_via_spatial",2,NA
"03020201073","Cochabamba","Pasorapa","ARRAYAN","4670412029-D","unique_via_spatial",2,NA
"03020201075","Cochabamba","Pasorapa","BUENA VISTA","4548061422-D","unique_via_spatial",12,NA
"03020201721","Cochabamba","Pasorapa","CHILIJCHI","4595888971-D","unique_via_spatial",2,NA
"03020201732","Cochabamba","Pasorapa","BUEN RETIRO","4609380649-D","unique_via_spatial",3,NA
"03020201741","Cochabamba","Pasorapa","PEÑA COLORADA","4710247647-D","unique_via_spatial",6,NA
"03020301003","Cochabamba","Omereque","ESMERALDA","4832219698-D","unique_via_spatial",2,NA
"03020301005","Cochabamba","Omereque","LA VIÑA","4797048907-D","unique_via_spatial",2,NA
"03020301013","Cochabamba","Omereque","PUCARA","4802480634-D","unique_via_spatial",13,NA
"03020301014","Cochabamba","Omereque","JUZGADO","4814291298-D","unique_via_spatial",2,NA
"03020306004","Cochabamba","Omereque","SAN CARLOS","4813940736-D","unique_via_spatial",4,NA
"03020306010","Cochabamba","Omereque","CALERA","4799938030-D","unique_via_spatial",2,NA
"03030101008","Cochabamba","Independencia","ESTRELLANI","5254602143-D","unique_via_spatial",4,NA
"03030101009","Cochabamba","Independencia","INDEPENDENCIA","5487644523-D","unique_via_spatial",4,NA
"03030101011","Cochabamba","Independencia","SAPANANI","5602006043-D","unique_via_spatial",4,NA
"03030101031","Cochabamba","Independencia","HUANCARANI","5497185704-D","unique_via_spatial",3,NA
"03030101701","Cochabamba","Independencia","ALCANI","5243730545-D","unique_via_spatial",3,NA
"03030101706","Cochabamba","Independencia","CERRO BLANCO","5293376167-D","unique_via_spatial",2,NA
"03030101711","Cochabamba","Independencia","VILLA PUCARA","5587133995-D","unique_via_spatial",4,NA
"03030101712","Cochabamba","Independencia","TRANCA","5249746066-D","unique_via_spatial",3,NA
"03030101725","Cochabamba","Independencia","MATARANI","5357455811-D","unique_via_spatial",4,NA
"03030101749","Cochabamba","Independencia","CHULLPANI","5476994799-D","unique_via_spatial",4,NA
"03030101765","Cochabamba","Independencia","BUENA VISTA","5455930424-D","unique_via_spatial",12,NA
"03030101785","Cochabamba","Independencia","LINKU","5497104897-D","unique_via_spatial",3,NA
"03030101787","Cochabamba","Independencia","MURMUNTANI","5422691612-D","unique_via_spatial",4,NA
"03030101789","Cochabamba","Independencia","PUJYUNI","5430882463-D","unique_via_spatial",2,NA
"03030101792","Cochabamba","Independencia","RODEO","5472744460-D","unique_via_spatial",9,NA
"03030101796","Cochabamba","Independencia","SIKIMIRANI","5432896572-D","unique_via_spatial",2,NA
"03030101804","Cochabamba","Independencia","HUAYLLANI","5292322859-D","unique_via_spatial",3,NA
"03030101811","Cochabamba","Independencia","CHIARAQUE","5284505649-D","unique_via_spatial",2,NA
"03030102034","Cochabamba","Independencia","NUEVA BELEN","5257938669-D","unique_via_spatial",5,NA
"03030103001","Cochabamba","Independencia","ANGOSTURA","5280175647-D","unique_via_spatial",2,NA
"03030103007","Cochabamba","Independencia","CHACUELA","5247841207-D","unique_via_spatial",2,NA
"03030103015","Cochabamba","Independencia","MOYA PAMPA","5270964657-D","unique_via_spatial",2,NA
"03030103020","Cochabamba","Independencia","LLAJMA","5253089112-D","unique_via_spatial",2,NA
"03030103024","Cochabamba","Independencia","PALMA RANCHO","5288341482-D","unique_via_spatial",2,NA
"03030103026","Cochabamba","Independencia","PICHACANI","5269371884-D","unique_via_spatial",2,NA
"03030103037","Cochabamba","Independencia","HIERBA BUENANI","5258597819-D","unique_via_spatial",2,NA
"03030103045","Cochabamba","Independencia","COTANI","5342451265-D","unique_via_spatial",4,NA
"03030201020","Cochabamba","Morochata","ESTRELLANI","5362339502-D","unique_via_spatial",4,NA
"03030201021","Cochabamba","Morochata","SAN ISIDRO","5363026452-D","unique_via_spatial",8,NA
"03030201022","Cochabamba","Morochata","TORRENI","5336105736-D","unique_via_spatial",5,NA
"03030201026","Cochabamba","Morochata","LINDE","5363816535-D","unique_via_spatial",3,NA
"03030201030","Cochabamba","Morochata","SAN MIGUEL","5508488385-D","unique_via_spatial",9,NA
"03030201706","Cochabamba","Morochata","TOTORANI","5447502617-D","unique_via_spatial",4,NA
"03030201710","Cochabamba","Morochata","CHAUPISUYO","5375195039-D","unique_via_spatial",2,NA
"03030201711","Cochabamba","Morochata","LAGUNA","5370689256-D","unique_via_spatial",3,NA
"03030201712","Cochabamba","Morochata","PALMA RANCHO","5368511905-D","unique_via_spatial",2,NA
"03030201713","Cochabamba","Morochata","RETAMANI","5386848515-D","unique_via_spatial",2,NA
"03030201714","Cochabamba","Morochata","CHULLPAS","5450031239-D","unique_via_spatial",2,NA
"03030201731","Cochabamba","Morochata","PALTA LOMA","5412342713-D","unique_via_spatial",2,NA
"03030201746","Cochabamba","Morochata","COCHI PAMPA","5417076205-D","unique_via_spatial",2,NA
"03030201750","Cochabamba","Morochata","HIERBA BUENANI","5392405819-D","unique_via_spatial",2,NA
"03030201755","Cochabamba","Morochata","SAUCE RANCHO","5394127203-D","unique_via_spatial",2,NA
"03030201759","Cochabamba","Morochata","LAGUNILLAS","5371441758-D","unique_via_spatial",11,NA
"03030204001","Cochabamba","Morochata","CHAUPI SUYO","5301152330-D","unique_via_spatial",4,NA
"03030204011","Cochabamba","Morochata","VILUYO","5274604845-D","unique_via_spatial",2,NA
"03030204014","Cochabamba","Morochata","UYUNI","5311414815-D","unique_via_spatial",4,NA
"03030204015","Cochabamba","Morochata","MOLLE PUNKU","5280275011-D","unique_via_spatial",2,NA
"03030204036","Cochabamba","Morochata","PUCARA GRANDE","5288756688-D","unique_via_spatial",3,NA
"03030204703","Cochabamba","Morochata","JATUN CIENEGA","5351909764-D","unique_via_spatial",4,NA
"03030204716","Cochabamba","Morochata","MACHACAMARCA","5351525276-D","unique_via_spatial",3,NA
"03030204748","Cochabamba","Morochata","TOTORA","5298087799-D","unique_via_spatial",5,NA
"03030208005","Cochabamba","Morochata","HUERTAS","5396770316-D","unique_via_spatial",2,NA
"03030302006","Cochabamba","Cocapata","SAN JUAN","5915306436-D","unique_via_spatial",5,NA
"03030303002","Cochabamba","Cocapata","COCAPATA","5718210142-D","unique_via_spatial",2,NA
"03030303007","Cochabamba","Cocapata","CHORO","5722335430-D","unique_via_spatial",2,NA
"03030303010","Cochabamba","Cocapata","FALSURI","5681075553-D","unique_via_spatial",5,NA
"03030303018","Cochabamba","Cocapata","PARARANI","5714314351-D","unique_via_spatial",2,NA
"03030303019","Cochabamba","Cocapata","SANTA ELENA","6467429566-D","unique_via_spatial",3,NA
"03030303021","Cochabamba","Cocapata","SAN CRISTOBAL","5800779543-D","unique_via_spatial",2,NA
"03030303030","Cochabamba","Cocapata","SAN MIGUEL","5790516267-D","unique_via_spatial",9,NA
"03030303041","Cochabamba","Cocapata","FLORIDA","6028525345-D","unique_via_spatial",6,NA
"03030303703","Cochabamba","Cocapata","LAGUNILLAS","5787697935-D","unique_via_spatial",11,NA
"03030303715","Cochabamba","Cocapata","HUAYLLAS","5539037595-D","unique_via_spatial",2,NA
"03030303718","Cochabamba","Cocapata","PUTUCUNI","5535518764-D","unique_via_spatial",2,NA
"03030303737","Cochabamba","Cocapata","AROMA","5608488463-D","unique_via_spatial",4,NA
"03030303742","Cochabamba","Cocapata","CARMEN PAMPA","5847452010-D","unique_via_spatial",6,NA
"03030303744","Cochabamba","Cocapata","CHILLAVI","5672687078-D","unique_via_spatial",2,NA
"03030303747","Cochabamba","Cocapata","COLORADO","6532281613-D","unique_via_spatial",2,NA
"03030303753","Cochabamba","Cocapata","GUALBERTO VILLARROEL","6546919328-D","unique_via_spatial",8,NA
"03030303760","Cochabamba","Cocapata","JATUN RUMI","5639410134-D","unique_via_spatial",2,NA
"03030303767","Cochabamba","Cocapata","LINKUPATA","5626051085-D","unique_via_spatial",2,NA
"03030303774","Cochabamba","Cocapata","NUEVA ESPERANZA","6187466228-D","unique_via_spatial",9,NA
"03030303776","Cochabamba","Cocapata","PALTA CUEVA","5647574366-D","unique_via_spatial",2,NA
"03030303785","Cochabamba","Cocapata","VILLA NUEVA","5721264497-D","unique_via_spatial",6,NA
"03030303786","Cochabamba","Cocapata","VILLA PALMAR","5851728549-D","unique_via_spatial",2,NA
"03030303787","Cochabamba","Cocapata","VILLA SAN ISIDRO","5585015983-D","unique_via_spatial",5,NA
"03030303791","Cochabamba","Cocapata","VILLA CARMEN","6180275150-D","unique_via_spatial",4,NA
"03030303793","Cochabamba","Cocapata","POTRERO","5711102033-D","unique_via_spatial",8,NA
"03030303799","Cochabamba","Cocapata","PHAJCHA PATA","5599054939-D","unique_via_spatial",3,NA
"03030306001","Cochabamba","Cocapata","TOTORANI","5537836433-D","unique_via_spatial",4,NA
"03030306008","Cochabamba","Cocapata","CHAUPILOMA","5539267773-D","unique_via_spatial",4,NA
"03030306708","Cochabamba","Cocapata","LINKU","5501530681-D","unique_via_spatial",3,NA
"03030307716","Cochabamba","Cocapata","MACHACAMARCA","5621257839-D","unique_via_spatial",3,NA
"03030307719","Cochabamba","Cocapata","LA AGUADA","5557962410-D","unique_via_spatial",2,NA
"03030307726","Cochabamba","Cocapata","TUNARI","5609921648-D","unique_via_spatial",3,NA
"03030307762","Cochabamba","Cocapata","KANCO","5645181355-D","unique_via_spatial",2,NA
"03030307766","Cochabamba","Cocapata","LAGUNAS CARMEN","5496591934-D","unique_via_spatial",2,NA
"03040101001","Cochabamba","Tarata","VILLA BARRIENTOS","5041498079-D","unique_via_spatial",6,NA
"03040101005","Cochabamba","Tarata","MILLOMA","5050416810-D","unique_via_spatial",2,NA
"03040101011","Cochabamba","Tarata","TARATA","5080699564-D","unique_via_spatial",2,NA
"03040101701","Cochabamba","Tarata","OVEJERIA","5059302070-D","unique_via_spatial",3,NA
"03040101702","Cochabamba","Tarata","PIRQUE","5051038969-D","unique_via_spatial",2,NA
"03040101705","Cochabamba","Tarata","HUERTA MAYU","5058545212-D","unique_via_spatial",3,NA
"03040101707","Cochabamba","Tarata","RODEO","5053438332-D","unique_via_spatial",9,NA
"03040101711","Cochabamba","Tarata","COTANI","5084659681-D","unique_via_spatial",4,NA
"03040101712","Cochabamba","Tarata","VILLA NUEVA","5056641784-D","unique_via_spatial",6,NA
"03040101718","Cochabamba","Tarata","VILLA SAN JOSE","5060083874-D","unique_via_spatial",3,NA
"03040101721","Cochabamba","Tarata","DURAZNUNI","5062408947-D","unique_via_spatial",2,NA
"03040101728","Cochabamba","Tarata","LA MAICA","5058920953-D","unique_via_spatial",3,NA
"03040102007","Cochabamba","Tarata","POTRERO","4959605018-D","unique_via_spatial",8,NA
"03040103003","Cochabamba","Tarata","PUJYUNI","5047438925-D","unique_via_spatial",2,NA
"03040103009","Cochabamba","Tarata","KELLU MAYU","5044158942-D","unique_via_spatial",2,NA
"03040201004","Cochabamba","Anzaldo","BLANCO RANCHO","5000229873-D","unique_via_spatial",2,NA
"03040201006","Cochabamba","Anzaldo","BUENA VISTA","4984184320-D","unique_via_spatial",12,NA
"03040201013","Cochabamba","Anzaldo","JATUN CIENEGA","4901375462-D","unique_via_spatial",4,NA
"03040201037","Cochabamba","Anzaldo","PUCARA PAMPA","4915199425-D","unique_via_spatial",2,NA
"03040201041","Cochabamba","Anzaldo","SALTO","4906552862-D","unique_via_spatial",2,NA
"03040201042","Cochabamba","Anzaldo","SIVINGANI","4919151605-D","unique_via_spatial",8,NA
"03040201707","Cochabamba","Anzaldo","AGUADA","4918329928-D","unique_via_spatial",6,NA
"03040201713","Cochabamba","Anzaldo","PUCARA","4970058215-D","unique_via_spatial",13,NA
"03040201722","Cochabamba","Anzaldo","VILLA PUCARA","5010065926-D","unique_via_spatial",4,NA
"03040201756","Cochabamba","Anzaldo","JATUN PAMPA","5020017513-D","unique_via_spatial",12,NA
"03040201764","Cochabamba","Anzaldo","FLORES RANCHO","4993774411-D","unique_via_spatial",4,NA
"03040201766","Cochabamba","Anzaldo","JATUN PUJRU","4976157023-D","unique_via_spatial",2,NA
"03040201776","Cochabamba","Anzaldo","RODEO","4924487460-D","unique_via_spatial",9,NA
"03040202001","Cochabamba","Anzaldo","CHAPINI","4872291990-D","unique_via_spatial",2,NA
"03040202007","Cochabamba","Anzaldo","SAN ISIDRO","4892300942-D","unique_via_spatial",8,NA
"03040202709","Cochabamba","Anzaldo","VILLA SAN JOSE","4865975894-D","unique_via_spatial",3,NA
"03040202711","Cochabamba","Anzaldo","VILLA CARMEN","4879164933-D","unique_via_spatial",4,NA
"03040203002","Cochabamba","Anzaldo","LA VIÑA","4829177781-D","unique_via_spatial",2,NA
"03040203701","Cochabamba","Anzaldo","MOROCHATA","4897805481-D","unique_via_spatial",4,NA
"03040203705","Cochabamba","Anzaldo","QUIRUSILLANI","4876171735-D","unique_via_spatial",2,NA
"03040301004","Cochabamba","Arbieto","LA LOMA","5117755174-D","unique_via_spatial",2,NA
"03040301005","Cochabamba","Arbieto","SANTA ROSA","5113862907-D","unique_via_spatial",9,NA
"03040301008","Cochabamba","Arbieto","VILLA MERCEDES","5109465201-D","unique_via_spatial",2,NA
"03040301009","Cochabamba","Arbieto","VILLA VERDE","5113960717-D","unique_via_spatial",6,NA
"03040302701","Cochabamba","Arbieto","PAMPA MAMATA","5089829332-D","unique_via_spatial",2,NA
"03040303003","Cochabamba","Arbieto","ANGOSTURA","5153713248-D","unique_via_spatial",2,NA
"03040303012","Cochabamba","Arbieto","MUYURINA","5118302935-D","unique_via_spatial",5,NA
"03040303716","Cochabamba","Arbieto","VILLA IMPERIAL","5108430098-D","unique_via_spatial",4,NA
"03040303729","Cochabamba","Arbieto","FLORES RANCHO","5105223799-D","unique_via_spatial",4,NA
"03040303732","Cochabamba","Arbieto","THAJRA","5137261333-D","unique_via_spatial",2,NA
"03040401001","Cochabamba","Sacabamba","SACABAMBA","4944177324-D","unique_via_spatial",2,NA
"03040401013","Cochabamba","Sacabamba","CHIMPA RANCHO","4944973079-D","unique_via_spatial",3,NA
"03040402702","Cochabamba","Sacabamba","JATUN MAYU","4988474060-D","unique_via_spatial",2,NA
"03040402703","Cochabamba","Sacabamba","CHALLAQUE BAJO","4931640176-D","unique_via_spatial",2,NA
"03040402711","Cochabamba","Sacabamba","JATUN PAMPA","4965668922-D","unique_via_spatial",12,NA
"03040403009","Cochabamba","Sacabamba","VILLA SAN ISIDRO","5013650792-D","unique_via_spatial",5,NA
"03040403703","Cochabamba","Sacabamba","CHALLAQUE BAJO","4931640176-D","unique_via_spatial",2,NA
"03040404707","Cochabamba","Sacabamba","LLALLAGUA","5008246301-D","unique_via_spatial",5,NA
"03040405006","Cochabamba","Sacabamba","SAN PEDRO","5004071813-D","unique_via_spatial",7,NA
"03050101001","Cochabamba","Arani","ARANI","5123594046-D","unique_via_spatial",3,NA
"03050101011","Cochabamba","Arani","VILLA BARRIENTOS","5129123339-D","unique_via_spatial",6,NA
"03050101012","Cochabamba","Arani","VILLA FLORES","5128207328-D","unique_via_spatial",3,NA
"03050101014","Cochabamba","Arani","JATUN PAMPA","5153221982-D","unique_via_spatial",12,NA
"03050101015","Cochabamba","Arani","JUZGADO","5122523637-D","unique_via_spatial",2,NA
"03050101016","Cochabamba","Arani","LAGUNA","5152346284-D","unique_via_spatial",3,NA
"03050101022","Cochabamba","Arani","ALTO ALIANZA","5131963432-D","unique_via_spatial",2,NA
"03050101025","Cochabamba","Arani","TAMBILLO LINDE","5128069707-D","unique_via_spatial",2,NA
"03050101026","Cochabamba","Arani","VILLA CARMEN","5128589559-D","unique_via_spatial",4,NA
"03050101705","Cochabamba","Arani","VILLA EVITA","5127664830-D","unique_via_spatial",2,NA
"03050101715","Cochabamba","Arani","NUEVA ALIANZA","5133725337-D","unique_via_spatial",5,NA
"03050101733","Cochabamba","Arani","MOLLE MOLLE","5138956544-D","unique_via_spatial",7,NA
"03050102004","Cochabamba","Arani","CATACHILLA","5097889614-D","unique_via_spatial",2,NA
"03050102025","Cochabamba","Arani","PHAJCHA PATA","5102510674-D","unique_via_spatial",3,NA
"03050102026","Cochabamba","Arani","PUCA HUASI","5068834790-D","unique_via_spatial",3,NA
"03050102028","Cochabamba","Arani","PUCAPAMPA","5076532446-D","unique_via_spatial",2,NA
"03050102029","Cochabamba","Arani","SIVINGANI","5099069867-D","unique_via_spatial",8,NA
"03050103012","Cochabamba","Arani","POCOATA","5100327437-D","unique_via_spatial",3,NA
"03050201022","Cochabamba","Vacas","JATUN MAYU","5162443807-D","unique_via_spatial",2,NA
"03050201031","Cochabamba","Vacas","LLALLAGUA","5062434148-D","unique_via_spatial",5,NA
"03050201049","Cochabamba","Vacas","RODEO","5090319429-D","unique_via_spatial",9,NA
"03050201059","Cochabamba","Vacas","TOTORA PAMPA","5069220661-D","unique_via_spatial",2,NA
"03050201063","Cochabamba","Vacas","VACAS","5131906903-D","unique_via_spatial",2,NA
"03050201064","Cochabamba","Vacas","WAYLLA KHOCHI","5077790122-D","unique_via_spatial",2,NA
"03050201065","Cochabamba","Vacas","FLORES RANCHO","5131906874-D","unique_via_spatial",4,NA
"03050201108","Cochabamba","Vacas","CAÑADAS","5164437246-D","unique_via_spatial",2,NA
"03050201113","Cochabamba","Vacas","KULLKU","5087864298-D","unique_via_spatial",2,NA
"03050201118","Cochabamba","Vacas","VACAS KUCHU","5147943252-D","unique_via_spatial",2,NA
"03050201121","Cochabamba","Vacas","NUEVO AMANECER","5075631966-D","unique_via_spatial",3,NA
"03060101001","Cochabamba","Arque","ARQUE","4906483954-D","unique_via_spatial",3,NA
"03060101006","Cochabamba","Arque","CHAPAPANI","4947161142-D","unique_via_spatial",4,NA
"03060101007","Cochabamba","Arque","TRANCA","4940889793-D","unique_via_spatial",3,NA
"03060101027","Cochabamba","Arque","SUNTURUTA","4812896358-D","unique_via_spatial",2,NA
"03060101032","Cochabamba","Arque","VINTO","4901736758-D","unique_via_spatial",2,NA
"03060101716","Cochabamba","Arque","VILA VILA","4963599701-D","unique_via_spatial",5,NA
"03060101727","Cochabamba","Arque","SIVINGANI","4967598161-D","unique_via_spatial",8,NA
"03060101735","Cochabamba","Arque","TRES CRUCES","5016757294-D","unique_via_spatial",3,NA
"03060101742","Cochabamba","Arque","TORRENI","4854398803-D","unique_via_spatial",5,NA
"03060101745","Cochabamba","Arque","POTRERA","4841123393-D","unique_via_spatial",2,NA
"03060101757","Cochabamba","Arque","VILLA 14 DE SEPTIEMBRE","4880558050-D","unique_via_spatial",3,NA
"03060101758","Cochabamba","Arque","PUCAPAMPA","4846972566-D","unique_via_spatial",2,NA
"03060101759","Cochabamba","Arque","LINKU","4860857694-D","unique_via_spatial",3,NA
"03060101789","Cochabamba","Arque","DURAZNUNI","4835110782-D","unique_via_spatial",2,NA
"03060101810","Cochabamba","Arque","LLALLAGUA","5001944275-D","unique_via_spatial",5,NA
"03060101834","Cochabamba","Arque","RETAMANI","4942596504-D","unique_via_spatial",2,NA
"03060101851","Cochabamba","Arque","WAYCHA","4856728368-D","unique_via_spatial",2,NA
"03060101860","Cochabamba","Arque","CALLAJ CHULLPA CHICO","4870220031-D","unique_via_spatial",2,NA
"03060102008","Cochabamba","Arque","CARAMARCA","4867122148-D","unique_via_spatial",2,NA
"03060102012","Cochabamba","Arque","RODEO","4849348343-D","unique_via_spatial",9,NA
"03060102014","Cochabamba","Arque","VISCACHANI","4874370925-D","unique_via_spatial",7,NA
"03060102016","Cochabamba","Arque","JANCOYU","4837377586-D","unique_via_spatial",2,NA
"03060102026","Cochabamba","Arque","WAYLLA KHOCHI","4837852499-D","unique_via_spatial",2,NA
"03060102734","Cochabamba","Arque","FALSURI","4869526732-D","unique_via_spatial",5,NA
"03060102746","Cochabamba","Arque","OVEJERIA","4810787083-D","unique_via_spatial",3,NA
"03060102860","Cochabamba","Arque","CALLAJ CHULLPA CHICO","4870220031-D","unique_via_spatial",2,NA
"03060201006","Cochabamba","Tacopaya","CARAMARCA","4944807350-D","unique_via_spatial",2,NA
"03060201020","Cochabamba","Tacopaya","TORRENI","4906538764-D","unique_via_spatial",5,NA
"03060201021","Cochabamba","Tacopaya","WAYCHA","4878280303-D","unique_via_spatial",2,NA
"03060201022","Cochabamba","Tacopaya","CORRAL PAMPA","4856846002-D","unique_via_spatial",5,NA
"03060201035","Cochabamba","Tacopaya","PUCA PUCA","4888966145-D","unique_via_spatial",3,NA
"03060201036","Cochabamba","Tacopaya","PUCARA","4852191039-D","unique_via_spatial",13,NA
"03060201057","Cochabamba","Tacopaya","AQUERANA","4941365010-D","unique_via_spatial",2,NA
"03060201723","Cochabamba","Tacopaya","TOTORAL","4915020304-D","unique_via_spatial",2,NA
"03060201726","Cochabamba","Tacopaya","UYUNI","4960101236-D","unique_via_spatial",4,NA
"03060202007","Cochabamba","Tacopaya","LLALLAGUA","4825919145-D","unique_via_spatial",5,NA
"03060202008","Cochabamba","Tacopaya","PUYTUCANI","4838340998-D","unique_via_spatial",2,NA
"03060202010","Cochabamba","Tacopaya","TOTORA PAMPA","4853417613-D","unique_via_spatial",2,NA
"03060202011","Cochabamba","Tacopaya","CONDORIRI","4921068663-D","unique_via_spatial",2,NA
"03060202016","Cochabamba","Tacopaya","IRPUMA","4964581709-D","unique_via_spatial",3,NA
"03060202023","Cochabamba","Tacopaya","KOCHINI","4939132687-D","unique_via_spatial",3,NA
"03060202031","Cochabamba","Tacopaya","MOLLE PAMPA","4953770799-D","unique_via_spatial",2,NA
"03060202039","Cochabamba","Tacopaya","SUNTURUTA","4876491185-D","unique_via_spatial",2,NA
"03060202063","Cochabamba","Tacopaya","HUERTA MAYU","4963323423-D","unique_via_spatial",3,NA
"03060202068","Cochabamba","Tacopaya","JANCOYU","4833783062-D","unique_via_spatial",2,NA
"03060202740","Cochabamba","Tacopaya","VAQUERIA","4887069959-D","unique_via_spatial",2,NA
"03070101002","Cochabamba","Capinota","BUEN RETIRO","5000638814-D","unique_via_spatial",3,NA
"03070101003","Cochabamba","Capinota","CAPINOTA","4995797890-D","unique_via_spatial",4,NA
"03070101009","Cochabamba","Capinota","PAJCHA","5020324504-D","unique_via_spatial",4,NA
"03070101018","Cochabamba","Capinota","HUANCARANI","4954194435-D","unique_via_spatial",3,NA
"03070101020","Cochabamba","Capinota","MOLLINI","5018747971-D","unique_via_spatial",2,NA
"03070101022","Cochabamba","Capinota","SIKIMIRANI","4948173518-D","unique_via_spatial",2,NA
"03070101736","Cochabamba","Capinota","KOCHINI","5009618553-D","unique_via_spatial",3,NA
"03070101739","Cochabamba","Capinota","SALTO","4995918793-D","unique_via_spatial",2,NA
"03070103014","Cochabamba","Capinota","UCUCHI","5054121841-D","unique_via_spatial",3,NA
"03070104005","Cochabamba","Capinota","CALA CAJA","4930204863-D","unique_via_spatial",2,NA
"03070201001","Cochabamba","Santivañez","CATACHILLA","5126857598-D","unique_via_spatial",2,NA
"03070201707","Cochabamba","Santivañez","CALACONTO","5122859367-D","unique_via_spatial",2,NA
"03070201710","Cochabamba","Santivañez","CONVENTO","5108052542-D","unique_via_spatial",3,NA
"03070201711","Cochabamba","Santivañez","12 DE JULIO","5120530280-D","unique_via_spatial",4,NA
"03070201727","Cochabamba","Santivañez","MUYURINA","5120781363-D","unique_via_spatial",5,NA
"03070201738","Cochabamba","Santivañez","CALA CAJA","5114049540-D","unique_via_spatial",2,NA
"03070201739","Cochabamba","Santivañez","BUENA VISTA","5117113799-D","unique_via_spatial",12,NA
"03070202001","Cochabamba","Santivañez","CALERA","5091017192-D","unique_via_spatial",2,NA
"03070203701","Cochabamba","Santivañez","VILLA NUEVA","5125690953-D","unique_via_spatial",6,NA
"03070203704","Cochabamba","Santivañez","CHAPAPANI","5092874110-D","unique_via_spatial",4,NA
"03070205013","Cochabamba","Santivañez","VILLA PARAISO","5127191376-D","unique_via_spatial",2,NA
"03070205712","Cochabamba","Santivañez","VILLA LITORAL","5124152988-D","unique_via_spatial",2,NA
"03070207736","Cochabamba","Santivañez","MACHAJMARCA","5027742647-D","unique_via_spatial",3,NA
"03070301002","Cochabamba","Sicaya","CHULLPANI","4911284735-D","unique_via_spatial",4,NA
"03070301011","Cochabamba","Sicaya","HIGUERANI","4931863857-D","unique_via_spatial",2,NA
"03070301017","Cochabamba","Sicaya","FALSURI","4909595211-D","unique_via_spatial",5,NA
"03080101001","Cochabamba","Cliza","CALACONTO","5118174077-D","unique_via_spatial",2,NA
"03080101012","Cochabamba","Cliza","21 DE SEPTIEMBRE","5111581642-D","unique_via_spatial",2,NA
"03080101035","Cochabamba","Cliza","PORVENIR","5122807433-D","unique_via_spatial",4,NA
"03080101703","Cochabamba","Cliza","SAN ISIDRO","5120278314-D","unique_via_spatial",8,NA
