mesa_code,mesa_number,registered,country_code,country_name,dept_code,dept_name,prov_code,prov_name,mun_code,mun_name,localidad_code,localidad_name,recinto_code,recinto_name,PDC,LIBRE,valid_votes,blank_votes,null_votes,votes_cast
7088241,4,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2506,Saipina,19011,Esc. Humberto Villarroel,99,67,166,2,57,225
7088251,5,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2506,Saipina,19011,Esc. Humberto Villarroel,115,77,192,2,11,205
7088261,6,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2506,Saipina,19011,Esc. Humberto Villarroel,138,46,184,1,18,203
7088271,7,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2506,Saipina,19011,Esc. Humberto Villarroel,130,71,201,2,8,211
7088281,8,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2506,Saipina,19011,Esc. Humberto Villarroel,122,77,199,1,10,210
7088291,9,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2506,Saipina,19011,Esc. Humberto Villarroel,138,60,198,3,11,212
7088301,10,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2506,Saipina,19011,Esc. Humberto Villarroel,100,99,199,3,8,210
7088311,11,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2506,Saipina,19011,Esc. Humberto Villarroel,110,89,199,2,12,213
7088321,12,110,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2506,Saipina,19011,Esc. Humberto Villarroel,69,22,91,2,9,102
7088331,1,224,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2506,Saipina,32108,U. E. Rafael y José Mendoza B,135,43,178,2,9,189
7088341,1,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2507,San Rafael (Caballero),19012,Esc. San Rafael,118,88,206,1,16,223
7088351,2,48,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2507,San Rafael (Caballero),19012,Esc. San Rafael,28,17,45,0,1,46
7088361,1,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2508,Chilón,19013,Esc. U.E. Santa Catalina Chilon,148,52,200,1,12,213
7088371,2,240,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2508,Chilón,19013,Esc. U.E. Santa Catalina Chilon,159,39,198,4,5,207
7088381,3,110,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2508,Chilón,19013,Esc. U.E. Santa Catalina Chilon,64,25,89,1,9,99
7088391,1,115,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,2509,Oconi,19014,Esc. Oconi,71,19,90,0,8,98
7088401,1,87,32,BOLIVIA,7,Santa Cruz,13,Manuel María Caballero,2,Saipina,4481,Bañados del Rosario,19012,Esc. Emilia Caballero,62,14,76,1,4,81
7088411,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,6002,Esc. Eliodoro Paz,40,118,158,2,9,169
7088421,2,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,6002,Esc. Eliodoro Paz,55,124,179,2,6,187
7088431,3,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,6002,Esc. Eliodoro Paz,50,134,184,0,3,187
7088441,4,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,6002,Esc. Eliodoro Paz,58,119,177,1,5,183
7088451,5,127,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,6002,Esc. Eliodoro Paz,24,67,91,0,3,94
7088461,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16001,Esc. Josefina Goytia,42,133,175,0,5,180
7088471,2,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16001,Esc. Josefina Goytia,66,110,176,0,2,178
7088481,3,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16001,Esc. Josefina Goytia,33,141,174,0,4,178
7088491,4,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16001,Esc. Josefina Goytia,53,129,182,1,6,189
7088501,5,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16001,Esc. Josefina Goytia,51,135,186,1,2,189
7088511,6,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16001,Esc. Josefina Goytia,56,125,181,2,2,185
7088521,7,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16001,Esc. Josefina Goytia,56,134,190,0,4,194
7088531,8,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16001,Esc. Josefina Goytia,47,123,170,0,7,177
7088541,9,24,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16001,Esc. Josefina Goytia,1,15,16,0,1,17
7088551,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,47,134,181,2,5,188
7088561,2,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,73,113,186,1,11,198
7088571,3,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,49,139,188,2,6,196
7088581,4,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,53,113,166,1,20,187
7088591,5,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,58,138,196,3,4,203
7088601,6,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,68,115,183,1,3,187
7088611,7,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,62,118,180,0,4,184
7088621,8,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,71,114,185,2,9,196
7088631,9,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,45,158,203,33,4,240
7088641,10,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,56,136,192,2,4,198
7088651,11,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,66,132,198,2,8,208
7088661,12,148,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,16003,Esc. Miguel Suarez Arana,30,85,115,1,6,122
7088671,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,57,130,187,1,1,189
7088681,2,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,73,112,185,1,8,194
7088691,3,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,73,114,187,2,14,203
7088701,4,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,54,134,188,1,11,200
7088711,5,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,80,113,193,3,5,201
7088721,6,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,67,101,168,0,29,197
7088731,7,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,65,126,191,1,3,195
7088741,8,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,66,118,184,0,8,192
7088751,9,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,46,139,185,1,7,193
7088761,10,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,58,133,191,0,3,194
7088771,11,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,52,128,180,1,3,184
7088781,12,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,73,103,176,1,9,186
7088791,13,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,66,125,191,3,2,196
7088801,14,129,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,26429,U.E. Felipe Leonor Ribera,27,73,100,0,3,103
7088811,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,32140,U. E. José Eliodoro Paz,88,116,204,2,8,214
7088821,2,156,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2510,Puerto Suarez,32140,U. E. José Eliodoro Paz,52,78,130,2,5,137
7088831,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2512,Suárez Arana,5505,Esc. Angelica Rivero,85,111,196,0,6,202
7088841,2,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2512,Suárez Arana,5505,Esc. Angelica Rivero,84,111,195,1,4,200
7088851,3,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2512,Suárez Arana,5505,Esc. Angelica Rivero,65,134,199,1,3,203
7088861,4,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2512,Suárez Arana,5505,Esc. Angelica Rivero,87,114,201,1,9,211
7088871,5,160,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2512,Suárez Arana,5505,Esc. Angelica Rivero,47,78,125,1,7,133
7088881,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2761,Yacuses,5510,Esc. German Busch Yacuses,90,75,165,1,5,171
7088891,2,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2761,Yacuses,5510,Esc. German Busch Yacuses,79,75,154,0,5,159
7088901,3,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2761,Yacuses,5510,Esc. German Busch Yacuses,96,87,183,1,6,190
7088911,4,148,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,2761,Yacuses,5510,Esc. German Busch Yacuses,31,78,109,1,6,116
7088921,1,93,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,3602,Colonia Warnes,1,U.E. Chalera Warnes,55,31,86,0,5,91
7088931,1,96,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,3975,San Salvador,1,U.E. San Salvador,44,34,78,0,2,80
7088941,1,112,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,3977,Motacucito,1,U.E. Motacucito,66,31,97,1,0,98
7088951,1,136,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,1,Puerto Suarez,3978,El Salao,1,U.E. El Salao,38,81,119,3,2,124
7088961,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,26384,U.E. Cleydi Duran Yovio,58,78,136,0,9,145
7088971,2,255,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,26384,U.E. Cleydi Duran Yovio,75,96,171,1,4,176
7088981,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,84,112,196,0,6,202
7088991,2,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,58,139,197,19,20,236
7089001,3,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,62,138,200,0,9,209
7089011,4,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,56,83,139,0,51,190
7089021,5,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,48,100,148,3,34,185
7089031,6,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,65,118,183,1,8,192
7089041,7,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,65,115,180,0,9,189
7089051,8,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,99,95,194,0,8,202
7089061,9,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,54,123,177,1,20,198
7089071,10,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,65,120,185,2,10,197
7089081,11,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,59,119,178,1,9,188
7089091,12,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,80,123,203,1,5,209
7089101,13,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,74,127,201,1,4,206
7089111,14,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,79,116,195,0,2,197
7089121,15,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,63,122,185,1,17,203
7089131,16,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,75,125,200,1,5,206
7089141,17,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,64,138,202,1,8,211
7089151,18,70,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,5506,Esc. Gisela Brun Sciaroni,13,37,50,0,6,56
7089161,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,93,94,187,0,6,193
7089171,2,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,63,131,194,0,7,201
7089181,3,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,70,117,187,0,4,191
7089191,4,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,100,89,189,0,5,194
7089201,5,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,70,121,191,2,6,199
7089211,6,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,80,108,188,0,6,194
7089221,7,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,91,97,188,0,7,195
7089231,8,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,102,75,177,0,5,182
7089241,9,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,80,106,186,2,6,194
7089251,10,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,88,106,194,0,4,198
7089261,11,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,89,100,189,2,10,201
7089271,12,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,75,119,194,0,3,197
7089281,13,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,90,104,194,0,1,195
7089291,14,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,80,119,199,1,3,203
7089301,15,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,91,106,197,0,6,203
7089311,16,170,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2513,Quijarro,6007,Esc. Samuel Lopez Mendoza,47,86,133,0,12,145
7089321,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,110,80,190,4,10,204
7089331,2,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,88,93,181,1,8,190
7089341,3,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,103,68,171,1,11,183
7089351,4,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,131,62,193,0,13,206
7089361,5,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,75,99,174,1,4,179
7089371,6,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,98,95,193,2,7,202
7089381,7,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,105,82,187,2,9,198
7089391,8,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,103,87,190,2,8,200
7089401,9,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,134,48,182,0,27,209
7089411,10,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,83,96,179,1,8,188
7089421,11,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,81,99,180,3,9,192
7089431,12,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,84,104,188,0,6,194
7089441,13,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,117,69,186,0,7,193
7089451,14,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,85,114,199,1,8,208
7089461,15,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,59,118,177,1,5,183
7089471,16,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,97,89,186,0,6,192
7089481,17,239,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,6008,Esc. Mixta La Frontera,88,99,187,0,3,190
7089491,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,32109,U. E. Resguardo,100,86,186,1,10,197
7089501,2,118,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,2514,Arroyo Concepción,32109,U. E. Resguardo,51,44,95,2,4,101
7089511,1,167,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,2,Puerto Quijarro,4228,El Carmen de la Frontera,25855,U.E. El Carmen de la Frontera,54,78,132,3,4,139
7089521,1,253,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2511,Rincón del Tigre,6004,U.E. Evangélico Rincón del Tigre,117,73,190,6,11,207
7089531,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2517,Santa Ana,6011,U.E. Santa Ana,85,85,170,1,6,177
7089541,2,98,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2517,Santa Ana,6011,U.E. Santa Ana,41,38,79,2,6,87
7089551,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,97,92,189,0,12,201
7089561,2,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,97,101,198,0,6,204
7089571,3,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,66,125,191,1,9,201
7089581,4,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,101,94,195,5,7,207
7089591,5,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,63,128,191,1,5,197
7089601,6,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,86,105,191,2,6,199
7089611,7,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,102,81,183,1,11,195
7089621,8,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,60,132,192,0,10,202
7089631,9,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,81,115,196,3,13,212
7089641,10,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,73,112,185,0,13,198
7089651,11,49,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,5509,Esc. Daniel Zambrana,23,20,43,0,0,43
7089661,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,32110,U. E. Rvdo. Padre Antonio Rainer,95,100,195,5,8,208
7089671,2,196,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,2698,El Carmen Rivero Torrez,32110,U. E. Rvdo. Padre Antonio Rainer,78,83,161,2,4,167
7089681,1,59,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,3558,Candelaria,1,U.E. Candelaria,19,25,44,1,0,45
7089691,1,240,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,3603,Palmeras,1,U.E. Palmera,131,58,189,5,14,208
7089701,2,47,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,3603,Palmeras,1,U.E. Palmera,30,6,36,4,1,41
7089711,1,109,32,BOLIVIA,7,Santa Cruz,14,Germán Busch,3,El Carmen Rivero Tórrez,3976,Palmito,1,U.E. San Antonio de Palmito,49,35,84,1,8,93
7089721,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,86,113,199,2,12,213
7089731,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,65,125,190,3,10,203
7089741,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,107,99,206,1,4,211
7089751,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,98,71,169,1,37,207
7089761,5,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,104,80,184,0,15,199
