"idnum","pais","nationality","estratopri","estratosec","strata","prov","municipio","upm","ur","cluster","year","wave","wt","q1tc_r","q2","a4n","soct2","idio2","cp6","cp7","cp8","cp13","it1","l1n","jc10","jc13","jc15a","jc16a","vic1ext","aoj8","aoj11","aoj12","countfair1","countfair3","chm1bn","chm2bn","b0","b1","b2","b3","b4","b6","b10a","b11","b12","b13","b18","b20","b21","b21a","b31","b32","b37","b47a","bolb23a","bolb50","m1","sd3new2","sd6new2","pop101","pop107","ros4","ing4","eff1","eff2","boldi29","vb21n","crg1","crg2","env1c","env2b","anestg","pn4","e5","e17a","e17b","d3","d4","d5","d6","d5newa","d7a","d5newb","d7b","exc2","exc6","exc18","exc7","exc7new","lib2c","vb2","vb3n","vb10","vb11","pol1","cv5","vb20","pra4n","pra5","pra16_1","pra16_2","pra16_3","pra16_4","pra16_5","pra16_6","pra16_7","pra16_8","pra16_9","pra16_77","pra11a","pra11b","pra11c","pra17a","pra17b","pra17c","pra18a","pra18b","pra18c","pra19a","pra19b","pra8n","pra15_1","pra15_2","pra15_3","pra15_4","pra15_5","pra15_6","pra15_7","pra15_8","pra15_9","vb50","vb51","vb52","vb58","vb58exp","w14a","mil10a","mil10b","mil10e","dis11","dis12","childm6","childm7","childm8","childm9","childm10","childm11","childm12","childm13","boljus5","boljus9","boljus12","wf1","bolcct1a","bolcct1b","bolcct1c","edre","q3cn","q5b","ocup4a","ocupoit","formal","q10inc","q10e","q14","fs2","fs212","ws1","ws2","q11n","q12cn","q12bn","q12bnf","q12p","etid","boletidnew","boletidnewb","leng1","leng4","gi0n","smedia1n","smedia3n","smedia3b","smedia11","smedia12","smedia13","smedia14n","smedia15","smedia16","r3","r4a","r6","r7","r12","r15","r18n","r18","r16","r27","colorr","noise1","conocim","sexin","colori","fecha","formatq","idiomaq","genero_f","ur_f","region_f","mun_size_f","etid_f","indig_id_f","indig_group_f","leng_materna_f","leng_padres_f","educacion_f","sit_laboral_f","estado_civil_f"
3739,10,10,1012,2,1012,10603,1060301,27,1,171,2023,2023,1,2,19,1,3,2,1,2,3,3,2,5,2,NA,2,NA,2,1,3,2,2,2,NA,2,3,5,6,5,4,6,5,5,5,5,4,6,5,4,5,4,4,4,4,5,3,2,2,5,6,6,5,7,5,5,5,2,2,2,1,2,3,8,9,NA,7,6,7,6,7,7,NA,NA,1,0,0,3,3,2,2,NA,2,NA,2,2,NA,2,NA,0,0,0,0,0,0,1,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,1,1,1,1,0,3,NA,3,3,NA,2,NA,NA,NA,3,4,1,2,NA,NA,NA,NA,2,2,1,3,1,2,2,2,2,5,1,1,4,NA,NA,1003,2,1,1,NA,0,NA,1,4,0,NA,0,2,1,NA,1001,1,2,1,2,NA,1,1,2,1,2,3,1,1,1,1,1,1,1,1,0,0,4,0,3,2,3,2023-05-02,4,1,"Mujer/femenino","Urbano","Chuquisaca-Tarija","Mediana (Entre 25,000 y 100,000 habitantes)","Mestiza","Sí",NA,"Castellano/español","Solo castellano","Universitaria o superior no universitaria o educación técnica incompleta","Es estudiante?","Soltero"
7445,10,10,1012,1,1012,10601,1060101,11,1,162,2023,2023,1,1,29,1,2,2,3,2,4,4,3,5,2,NA,2,NA,2,1,2,3,1,2,2,NA,6,2,2,3,1,3,2,3,2,2,1,1,1,1,2,1,3,4,2,2,3,3,3,4,3,3,5,3,4,4,3,2,2,4,1,3,3,8,NA,5,6,4,2,1,2,1,NA,NA,1,1,0,3,5,1,1,1001,2,NA,3,5,4,2,NA,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,2,0,1,1,1,0,0,1,0,0,3,3,NA,3,NA,1,NA,3,4,3,4,2,3,1,2,NA,NA,NA,NA,2,2,2,2,2,1,2,6,1,3,1,5,2,1008,1,2,0,0,0,NA,5,3,2,1,18,3,1,NA,1001,2,1,1,2,NA,1,1,2,2,3,3,1,1,1,1,1,1,1,1,1,1,5,0,3,2,3,2023-04-25,4,1,"Hombre/masculino","Urbano","Chuquisaca-Tarija","Grande (Más de 100,000 habitantes)","Indígena - originaria","Sí",NA,"Castellano/español","Castellano e idioma nativo","Universitaria o superior no universitaria o educación técnica completa","Trabajando?","Separado"
2647,10,10,1012,2,1012,10603,1060301,27,1,179,2023,2023,1,1,33,1,3,1,2,4,3,4,2,7,2,NA,2,NA,1,1,2,2,2,3,NA,1,4,5,7,5,7,7,5,5,7,5,5,7,4,5,5,7,4,5,5,7,3,2,2,3,5,7,5,5,6,2,1,2,2,3,1,2,2,8,8,NA,8,8,8,7,8,5,NA,NA,0,0,0,3,4,2,1,NA,2,NA,3,3,4,2,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,2,1,1,1,1,0,0,1,0,0,3,NA,3,2,NA,2,NA,NA,3,4,4,2,3,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,6,1,1,1,4,2,1012,1,2,0,0,0,NA,3,3,1,1,28,2,2,NA,1001,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,0,1,1,1,2,0,2,2,3,2023-05-02,4,1,"Hombre/masculino","Urbano","Chuquisaca-Tarija","Mediana (Entre 25,000 y 100,000 habitantes)","Mestiza","No",NA,"Castellano/español","Solo castellano","Universitaria o superior no universitaria o educación técnica completa","Trabajando?","Unión libre (acompañado)"
2087,10,10,1012,3,1012,10606,1060601,69,1,79,2023,2023,1,1,72,1,2,2,4,4,2,4,NA,3,2,NA,2,NA,1,2,3,4,NA,2,1,NA,4,5,1,2,2,2,1,6,3,3,2,5,1,7,2,2,6,5,2,NA,3,2,3,6,6,7,5,NA,NA,7,1,2,1,6,1,3,3,5,NA,2,4,5,1,1,10,10,NA,NA,0,0,0,1,3,3,1,1001,2,NA,4,4,2,2,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,2,1,1,1,0,1,1,1,0,0,NA,NA,3,NA,2,2,NA,NA,NA,4,4,1,3,2,2,NA,NA,NA,NA,NA,3,1,1,1,2,2,1,1,1,2,6,2,1002,2,2,0,0,1,2,2,2,0,NA,27,5,1,3,1001,1,1,2,NA,NA,NA,2,4,2,4,1,0,1,0,0,1,0,0,0,0,0,3,0,2,2,3,2023-04-29,4,1,"Hombre/masculino","Urbano","Chuquisaca-Tarija","Pequeña (Menos de 25,000 habitantes)","Mulata","Sí","Guaraní","Castellano/español","Solo castellano","Primaria incompleta","No está trabajando en este momento pero tiene trabajo?","Casado"
5358,10,10,1012,1,1012,10601,1060101,11,1,162,2023,2023,1,NA,35,6,2,2,3,4,4,4,3,5,NA,2,2,NA,2,1,3,4,1,2,NA,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,5,1,1,4,3,4,5,7,7,7,2,2,2,6,1,2,1,1,4,3,5,NA,5,5,5,1,1,NA,NA,1,1,0,0,0,3,5,1,2,NA,2,NA,4,2,4,2,NA,1,0,0,0,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,1,1,0,3,NA,3,4,NA,2,3,2,4,3,4,2,3,NA,2,NA,NA,2,NA,1,3,1,2,2,2,NA,5,4,3,1,5,2,1005,2,1,1,NA,0,NA,1,2,0,NA,0,NA,2,NA,1001,1,1,1,1,1,2,2,2,2,4,3,0,1,0,0,1,1,1,1,1,0,4,0,3,2,3,2023-04-24,4,1,NA,"Urbano","Chuquisaca-Tarija","Grande (Más de 100,000 habitantes)",NA,"No",NA,"Castellano/español","Solo castellano","Universitaria o superior no universitaria o educación técnica incompleta","Trabajando?","Soltero"
4935,10,10,1012,1,1012,10601,1060101,11,1,162,2023,2023,1,2,27,1,2,3,3,4,4,4,2,5,NA,2,NA,2,1,1,3,4,2,1,1,NA,4,3,5,5,5,5,4,4,4,5,4,5,3,3,4,4,5,4,4,4,3,3,3,6,5,7,7,5,3,6,6,2,2,2,1,3,3,5,8,NA,4,4,5,6,4,5,NA,NA,0,0,0,3,5,1,1,0,2,NA,3,3,3,2,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,0,0,3,3,NA,2,NA,1,NA,NA,NA,4,2,2,2,NA,2,NA,NA,NA,2,2,1,2,2,2,2,2,6,1,2,3,NA,NA,1004,2,1,0,0,0,NA,1,2,0,NA,0,2,2,NA,1001,1,1,1,2,NA,1,1,2,3,4,3,0,1,1,0,1,1,0,1,0,0,5,0,3,2,3,2023-04-25,4,1,"Mujer/femenino","Urbano","Chuquisaca-Tarija","Grande (Más de 100,000 habitantes)","Mestiza","No",NA,"Castellano/español","Solo castellano","Universitaria o superior no universitaria o educación técnica completa","Está buscando trabajo activamente?","Soltero"
2727,10,10,1012,2,1012,10602,1060202,65,1,101,2023,2023,1,1,24,NA,1,1,3,4,4,4,1,3,2,NA,NA,2,2,2,1,3,2,2,NA,2,1,3,7,4,6,7,4,5,6,2,6,4,1,4,4,4,4,4,5,4,2,2,3,2,2,2,2,2,4,5,6,1,1,7,1,3,3,4,NA,1,3,5,1,1,NA,NA,1,1,0,0,0,1,5,1,1,NA,2,NA,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,1,1,0,1,0,1,1,1,1,0,2,NA,3,2,NA,2,NA,NA,NA,4,4,2,3,NA,1,1,NA,NA,NA,2,3,1,1,1,2,2,6,NA,1,1,5,2,1003,1,NA,0,0,0,NA,1,1,0,NA,20,2,2,NA,1001,2,1,1,4,NA,1,1,1,3,3,4,1,1,0,0,1,1,1,1,0,0,4,0,2,2,3,2023-04-27,4,1,"Hombre/masculino","Urbano","Chuquisaca-Tarija","Mediana (Entre 25,000 y 100,000 habitantes)","Mestiza","No",NA,"Castellano/español","Castellano e idioma nativo","Universitaria o superior no universitaria o educación técnica completa","Trabajando?","Soltero"
5716,10,10,1012,3,1012,10606,1060601,69,1,79,2023,2023,1,1,42,1,3,3,1,3,4,4,2,7,1,NA,2,NA,1,1,3,4,2,NA,1,NA,4,1,3,3,1,1,2,2,4,1,1,1,2,2,3,5,6,3,2,3,4,3,2,4,3,6,6,5,4,5,1,2,2,5,2,2,3,5,6,NA,5,7,3,1,6,1,NA,NA,1,0,0,1,5,1,1,1004,2,NA,2,1,3,2,NA,1,1,0,0,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,0,0,1,1,0,3,NA,2,NA,3,2,3,4,2,4,4,2,1,NA,NA,NA,2,2,NA,2,2,2,2,2,1,2,3,5,1,1,5,2,1006,3,1,0,0,0,NA,2,4,1,1,26,2,2,NA,1001,1,1,1,1,1,1,1,1,2,2,3,1,1,1,0,1,1,1,1,1,1,2,1,2,2,3,2023-04-29,4,1,"Hombre/masculino","Urbano","Chuquisaca-Tarija","Pequeña (Menos de 25,000 habitantes)","Mestiza","No",NA,"Castellano/español","Solo castellano","Secundaria incompleta","Trabajando?","Casado"
9444,10,10,1012,1,1012,10601,1060101,11,1,162,2023,2023,1,2,50,1,3,3,1,4,4,4,4,5,NA,1,NA,NA,1,1,3,3,3,3,1,NA,2,3,3,3,2,2,2,2,4,1,1,4,1,1,1,1,1,1,1,1,5,4,4,3,3,3,3,3,3,3,5,2,2,4,1,4,3,5,6,NA,7,7,8,5,NA,NA,5,5,1,0,0,1,5,1,1,NA,2,NA,4,1,4,2,NA,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,2,0,0,1,1,0,0,1,1,0,3,NA,3,2,NA,1,NA,NA,2,4,4,1,1,NA,NA,2,2,NA,NA,2,2,2,2,2,2,2,6,1,1,1,1,1,1007,3,1,0,0,0,NA,6,1,0,NA,27,2,2,NA,1001,2,1,1,2,NA,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,4,0,3,2,3,2023-04-25,4,1,"Mujer/femenino","Urbano","Chuquisaca-Tarija","Grande (Más de 100,000 habitantes)","Mestiza","No",NA,"Castellano/español","Castellano e idioma nativo","Universitaria o superior no universitaria o educación técnica completa","Trabajando?","Viudo"
2367,10,10,1012,2,1012,10603,1060301,27,1,179,2023,2023,1,2,26,2,2,2,2,4,4,4,1,1,NA,NA,NA,NA,2,1,3,3,1,3,2,NA,3,NA,7,6,6,NA,NA,NA,NA,NA,6,6,NA,6,NA,6,5,6,NA,NA,2,2,2,NA,NA,3,NA,5,2,NA,2,NA,1,2,1,NA,NA,10,10,NA,NA,NA,10,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,1,0,2,NA,4,NA,NA,2,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,0,1,1,0,0,0,1,0,0,3,NA,NA,NA,3,NA,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2,2,2,6,1,1,1,5,2,1003,2,2,0,0,1,1,1,4,0,NA,0,7,NA,NA,1001,1,2,1,5,NA,2,1,2,2,3,4,1,1,1,0,1,1,1,1,1,0,2,0,5,2,3,2023-05-02,4,1,"Mujer/femenino","Urbano","Chuquisaca-Tarija","Mediana (Entre 25,000 y 100,000 habitantes)","Otra",NA,NA,"Castellano/español","Solo castellano","Universitaria o superior no universitaria o educación técnica completa","Trabajando?","Soltero"
3182,10,10,1012,1,1012,10601,1060101,42,1,43,2023,2023,1,1,40,1,3,2,4,4,4,4,3,8,NA,1,2,NA,2,1,3,4,3,2,2,NA,3,1,1,4,1,1,2,1,1,1,1,2,1,1,1,3,3,1,1,1,4,3,3,1,2,2,5,1,6,1,5,2,2,5,1,4,4,8,8,NA,9,9,6,2,7,1,NA,NA,0,1,0,1,4,1,1,1002,2,NA,2,4,3,2,NA,1,0,0,0,0,1,0,0,0,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,1,0,1,0,0,0,0,1,0,2,3,NA,NA,2,1,3,4,2,4,4,2,2,1,NA,2,NA,NA,NA,2,2,2,2,2,2,2,6,4,1,1,2,1,1013,1,1,0,0,0,NA,2,3,1,1,37,2,2,NA,1001,1,2,1,2,NA,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,5,2,1,2,3,2023-04-22,4,1,"Hombre/masculino","Urbano","Chuquisaca-Tarija","Grande (Más de 100,000 habitantes)","Mestiza","No",NA,"Castellano/español","Solo castellano","Universitaria o superior no universitaria o educación técnica completa","Trabajando?","Casado"
1782,10,10,1012,3,1012,10606,1060601,69,2,65,2023,2023,1,2,26,1,1,3,1,2,2,3,2,3,NA,1,2,NA,2,1,2,1,2,1,NA,1,4,5,7,6,7,7,5,6,6,7,4,7,7,7,3,1,4,5,5,4,1,2,2,5,6,7,4,3,7,4,NA,2,1,7,1,1,2,9,NA,10,8,9,1,1,NA,NA,3,1,0,0,0,1,3,1,1,1001,1,1001,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,2,1,1,1,0,1,0,1,0,1,2,3,NA,NA,2,2,NA,NA,NA,4,4,2,3,2,NA,NA,1,NA,NA,2,2,2,2,2,1,1,3,1,1,1,9,2,1001,3,2,0,0,1,4,1,4,2,1,17,7,1,3,1001,2,1,2,NA,NA,1,1,2,2,4,1,1,1,0,0,0,0,0,0,0,0,3,0,2,2,3,2023-04-29,4,1,"Mujer/femenino","Rural","Chuquisaca-Tarija","Pequeña (Menos de 25,000 habitantes)","Otra","Sí","Guaraní","Castellano/español","Castellano e idioma nativo","Secundaria incompleta","Trabajando?","Soltero"
3674,10,10,1011,3,1011,10403,1040301,4,2,175,2023,2023,1,1,22,77,3,1,4,4,3,4,3,4,1,NA,NA,2,2,1,1,4,2,1,NA,2,1,1,1,3,1,3,1,1,5,3,1,1,3,1,1,6,1,4,1,1,4,3,4,7,4,6,5,1,4,4,5,1,1,6,3,3,2,10,NA,1,4,2,1,1,1,9,NA,NA,1,1,1,1,5,1,1,1001,2,NA,4,4,4,1,2,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,1,0,0,0,0,0,2,1,NA,NA,2,1,2,1,4,4,4,2,4,NA,NA,1,NA,NA,1,2,3,2,2,1,1,1,6,11,2,4,NA,NA,1012,3,1,0,0,1,1,1,5,4,3,0,2,1,2,1001,2,1,1,1,1,1,2,1,1,4,3,0,1,0,0,1,1,0,1,1,0,4,0,2,1,6,2023-05-04,4,1,"Hombre/masculino","Rural","Potosí-Oruro","Pequeña (Menos de 25,000 habitantes)","Mestiza","Sí","Aymara","Castellano/español","Castellano e idioma nativo","Universitaria o superior no universitaria o educación técnica completa","Es estudiante?","Soltero"
2949,10,10,1011,3,1011,10511,1051102,32,2,158,2023,2023,1,NA,44,2,NA,NA,2,2,2,4,3,NA,2,NA,NA,NA,1,2,3,3,3,3,NA,NA,4,2,3,1,4,3,2,4,3,1,2,1,6,2,2,5,3,2,2,1,3,3,NA,2,3,4,5,2,3,5,4,NA,1,3,3,3,NA,3,NA,4,3,2,1,5,3,2,NA,NA,1,NA,0,NA,3,NA,1,NA,2,NA,3,5,3,2,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,0,1,0,0,0,0,0,0,0,3,3,NA,3,NA,1,4,NA,4,2,3,1,4,1,1,NA,NA,NA,NA,NA,1,1,2,2,2,2,1,5,1,1,9,2,1001,3,1,0,0,1,1,2,8,3,1,23,NA,1,1,1002,2,2,NA,NA,NA,NA,2,4,3,4,2,1,1,0,0,0,0,0,0,0,0,5,0,5,1,6,2023-05-11,4,1,NA,"Rural","Potosí-Oruro","Pequeña (Menos de 25,000 habitantes)",NA,"Sí","Quechua","Quechua","Castellano e idioma nativo","Primaria incompleta","Trabajando?","Casado"
8166,10,10,1003,2,1003,10309,1030903,60,1,39,2023,2023,1,2,60,1,3,3,4,4,2,4,3,3,1,NA,NA,1,2,1,3,3,3,2,1,NA,5,4,5,5,6,6,5,6,4,6,4,7,4,4,6,6,5,6,5,6,3,2,3,4,6,6,6,5,4,3,5,1,1,6,2,3,3,5,NA,8,5,6,7,8,NA,NA,8,6,0,0,0,3,3,1,1,1001,2,NA,4,4,4,2,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,0,0,3,NA,3,NA,3,2,NA,NA,NA,4,4,1,4,1,1,NA,NA,NA,NA,1,2,1,2,2,2,1,1,1,1,3,NA,NA,1002,3,2,1,NA,0,NA,1,3,0,NA,18,2,1,1,1001,2,1,1,2,NA,2,1,3,3,4,2,1,1,0,1,1,0,1,1,1,1,6,0,3,1,6,2023-04-21,4,1,"Mujer/femenino","Urbano","Cochabamba","Mediana (Entre 25,000 y 100,000 habitantes)","Mestiza","Sí","Quechua","Castellano/español","Castellano e idioma nativo","Primaria incompleta","Está buscando trabajo activamente?","Soltero"
3089,10,10,1003,1,1003,10309,1030901,49,1,24,2023,2023,1,2,25,1,3,3,4,4,4,4,3,5,NA,1,NA,2,2,1,3,4,2,2,NA,2,2,4,3,3,3,4,4,3,2,3,2,1,3,4,3,3,2,2,2,2,2,2,3,3,1,4,3,3,4,5,3,2,2,4,1,3,2,3,5,NA,4,4,2,1,1,2,NA,NA,1,1,0,3,4,1,1,1001,2,NA,3,4,4,1,2,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,0,3,3,NA,2,NA,1,3,3,4,2,2,1,3,NA,NA,1,1,NA,NA,2,3,2,2,1,1,2,5,1,1,4,NA,NA,1003,3,1,1,NA,1,1,2,5,3,3,0,2,1,1,1002,2,3,2,NA,NA,2,2,3,3,4,3,0,1,0,0,1,0,0,0,0,0,4,0,2,1,6,2023-04-29,4,1,"Mujer/femenino","Urbano","Cochabamba","Grande (Más de 100,000 habitantes)","Mestiza","Sí","Quechua","Quechua","Castellano e idioma nativo","Universitaria o superior no universitaria o educación técnica incompleta","Es estudiante?","Casado"
4309,10,10,1011,3,1011,10403,1040301,4,2,175,2023,2023,1,1,27,1,1,1,4,3,3,4,3,5,1,NA,NA,1,1,1,3,3,2,2,NA,2,4,5,5,5,6,5,4,4,6,5,4,5,5,5,4,5,6,5,5,5,2,2,2,2,6,5,5,4,4,6,4,1,1,4,1,3,2,8,NA,5,5,5,5,3,5,3,NA,NA,1,1,0,3,3,1,1,0,2,NA,3,5,4,2,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,2,0,0,1,0,0,0,0,0,0,2,1,NA,2,NA,1,3,3,4,3,2,1,4,NA,NA,2,NA,NA,2,1,2,1,2,1,1,2,4,1,1,2,8,1,1004,1,2,1,NA,1,1,1,8,4,3,0,2,1,7,1001,2,1,1,1,2,1,1,2,1,4,3,0,1,0,0,1,0,0,1,0,0,3,0,3,1,6,2023-05-04,4,1,"Hombre/masculino","Rural","Potosí-Oruro","Pequeña (Menos de 25,000 habitantes)","Mestiza","Sí","Otro","Castellano/español","Castellano e idioma nativo","Secundaria completa","No está trabajando en este momento pero tiene trabajo?","Soltero"
3162,10,10,1011,3,1011,10503,1050301,75,2,61,2023,2023,1,2,28,1,3,2,4,4,4,4,2,2,2,NA,NA,2,2,1,4,4,3,3,NA,1,4,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,4,5,2,1,3,1,2,6,2,2,2,5,1,2,3,5,NA,5,4,2,1,1,1,5,NA,NA,0,0,0,1,4,1,1,NA,2,NA,4,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,3,3,NA,NA,2,1,NA,NA,NA,4,4,2,3,1,NA,NA,NA,2,NA,2,1,2,2,2,2,2,6,1,2,7,NA,NA,1001,2,2,0,0,1,1,1,3,0,NA,0,2,2,NA,1001,3,1,1,3,NA,1,2,2,1,3,2,1,1,1,0,1,1,0,0,1,0,3,1,3,1,6,2023-05-09,4,1,"Mujer/femenino","Rural","Potosí-Oruro","Pequeña (Menos de 25,000 habitantes)","Mestiza","No",NA,"Castellano/español","Sólo idioma nativo","Universitaria o superior no universitaria o educación técnica completa","No trabaja y no está buscando trabajo?","Soltero"
4477,10,10,1003,1,1003,10309,1030901,49,1,24,2023,2023,1,1,20,1,3,3,2,3,2,3,2,4,2,NA,2,NA,1,2,3,4,2,2,1,NA,3,1,5,2,1,3,1,2,6,3,1,6,3,2,1,3,1,2,2,3,4,3,3,3,4,4,3,3,7,1,4,2,2,4,1,2,4,5,4,NA,4,3,10,10,NA,NA,10,5,1,1,0,1,4,2,2,NA,2,NA,1,2,4,2,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,0,1,1,0,0,0,1,1,0,4,3,NA,1,NA,1,1,2,2,1,1,1,2,NA,2,NA,NA,2,NA,2,2,2,1,1,2,2,5,1,1,4,NA,NA,1003,2,1,1,NA,0,NA,1,3,0,NA,0,2,1,1,1001,2,2,1,2,NA,1,1,1,1,2,4,1,1,0,1,1,1,1,1,0,0,4,0,2,1,6,2023-04-29,4,1,"Hombre/masculino","Urbano","Cochabamba","Grande (Más de 100,000 habitantes)","Mestiza","Sí","Quechua","Castellano/español","Castellano e idioma nativo","Universitaria o superior no universitaria o educación técnica incompleta","Es estudiante?","Soltero"
5553,10,10,1003,2,1003,10309,1030903,60,2,136,2023,2023,1,1,42,1010,2,3,1,4,2,3,4,6,NA,2,2,NA,1,1,4,4,2,2,1,NA,2,2,1,2,4,5,3,2,1,2,1,1,4,5,2,1,2,3,1,3,1,NA,3,5,4,7,7,1,7,3,4,2,2,4,1,2,3,1,2,NA,1,1,2,1,1,1,NA,NA,0,0,0,1,4,3,1,1001,1,1001,3,5,2,2,NA,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,0,0,1,0,0,0,1,1,0,2,NA,1,NA,4,1,1,2,4,1,2,1,2,1,NA,NA,1,NA,NA,2,1,1,2,1,2,2,6,1,2,1,2,1,1005,3,1,0,0,1,3,2,6,1,1,NA,2,1,1,1002,2,1,1,2,NA,1,1,1,2,1,1,1,1,0,0,1,0,0,0,0,0,5,0,1,1,6,2023-04-24,4,1,"Hombre/masculino","Rural","Cochabamba","Mediana (Entre 25,000 y 100,000 habitantes)","Mestiza","Sí","Quechua","Quechua","Castellano e idioma nativo","Universitaria o superior no universitaria o educación técnica completa","Trabajando?","Casado"
8837,10,10,1011,3,1011,10503,1050301,75,2,268,2023,2023,1,1,27,1,3,3,2,3,4,4,4,3,1,NA,NA,2,1,1,3,1,2,3,NA,2,3,2,1,3,2,6,2,1,3,4,1,7,1,1,1,1,3,1,2,2,NA,3,3,4,3,5,3,1,1,3,6,2,2,5,1,3,3,5,NA,8,3,2,1,1,NA,NA,1,2,0,0,0,4,5,1,2,NA,2,NA,4,5,4,2,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,1,0,0,0,0,0,0,0,3,NA,3,3,NA,1,1,4,NA,1,3,1,3,1,1,NA,NA,NA,NA,2,3,2,1,1,1,2,6,1,1,3,NA,NA,1001,3,1,1,NA,1,3,1,5,1,3,21,3,1,1,1002,2,2,1,5,NA,1,1,2,2,3,1,1,1,0,0,1,0,0,0,0,0,5,0,3,1,6,2023-05-08,4,1,"Hombre/masculino","Rural","Potosí-Oruro","Pequeña (Menos de 25,000 habitantes)","Indígena - originaria","Sí","Quechua","Quechua","Castellano e idioma nativo","Universitaria o superior no universitaria o educación técnica completa","Está buscando trabajo activamente?","Soltero"
224,10,10,1011,3,1011,10401,1040103,84,2,196,2023,2023,1,2,28,8,3,3,3,3,4,4,3,2,1,NA,NA,NA,2,1,2,1,1,2,1,NA,4,5,5,4,5,6,4,5,6,6,5,5,5,6,5,4,5,5,5,6,3,2,3,5,4,5,5,5,4,4,4,2,2,6,1,2,2,7,NA,7,6,7,8,7,NA,NA,6,6,0,0,0,1,4,2,1,1001,2,NA,3,4,4,2,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,2,0,1,0,0,0,0,0,0,0,3,NA,3,NA,2,1,NA,NA,NA,3,4,2,3,1,NA,NA,NA,1,NA,1,1,2,2,2,1,2,5,1,3,5,NA,NA,1002,2,2,0,0,1,1,3,4,2,1,19,3,1,2,1001,2,2,1,3,NA,1,2,3,2,3,2,0,1,0,0,1,0,0,1,0,0,5,1,4,1,6,2023-05-06,4,1,"Mujer/femenino","Rural","Potosí-Oruro","Pequeña (Menos de 25,000 habitantes)","Indígena - originaria","Sí","Aymara","Castellano/español","Castellano e idioma nativo","Universitaria o superior no universitaria o educación técnica incompleta","Se dedica a los quehaceres de su hogar?","Unión libre (acompañado)"
