CodigoMesa,Descripcion,CodigoPais,NombrePais,CodigoDepartamento,NombreDepartamento,CodigoCircunscripcionU,CodigoCircunscripcionE,CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,NumeroMesa,InscritosHabilitados,Voto1,Voto2,Voto3,Voto4,Voto5,Voto6,Voto7,Voto8,Voto9,Voto10,Voto11,Voto12,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,TotalVotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal
2083681,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,554,German Busch (Conani),2816,Unidad Educativa Conani,7,240,23,2,5,0,1,2,8,0,3,88,0,0,132,14,86,0,86,232,132,232
2083691,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,554,German Busch (Conani),2816,Unidad Educativa Conani,8,240,45,0,1,0,1,5,4,0,0,66,0,0,122,12,86,0,86,220,122,220
2083701,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,554,German Busch (Conani),2816,Unidad Educativa Conani,9,190,25,2,0,0,2,1,3,0,4,63,0,0,100,17,56,0,56,173,100,173
2083711,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,555,Kajani,2817,Col. Tomas Katari,1,240,17,2,3,0,0,15,1,0,1,28,0,0,67,19,137,1,138,224,67,224
2083721,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,555,Kajani,2817,Col. Tomas Katari,2,123,6,0,1,0,0,7,4,0,1,14,0,0,33,7,76,0,76,116,33,116
2083731,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,556,Panduro,2818,Esc. Jose M. Pando,1,240,41,1,3,0,6,9,6,0,1,41,0,0,108,6,104,0,104,218,108,218
2083741,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,556,Panduro,2818,Esc. Jose M. Pando,2,240,40,3,1,0,6,5,7,0,2,39,0,0,103,5,98,1,99,207,103,207
2083751,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,556,Panduro,2818,Esc. Jose M. Pando,3,22,5,0,0,0,1,0,0,0,0,7,0,0,13,0,7,0,7,20,13,20
2083761,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,557,Villa Chuacollo Grande,2819,Unidad Educativa Chuacollo Grande,1,169,39,0,1,0,2,5,4,0,1,52,0,0,104,11,50,0,50,165,104,165
2083771,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,558,Machacamarca (Aroma),25794,U.E. Hurinzaya,1,240,30,3,4,0,3,4,4,0,2,38,0,0,88,12,119,1,120,220,88,220
2083781,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,558,Machacamarca (Aroma),25794,U.E. Hurinzaya,2,240,18,1,4,0,4,9,5,0,0,42,0,0,83,24,113,0,113,220,83,220
2083791,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,558,Machacamarca (Aroma),25794,U.E. Hurinzaya,3,21,3,0,0,0,0,2,0,0,0,3,0,0,8,4,6,0,6,18,8,18
2083801,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,559,Manuel Isidoro Belzu (Jaruma),25795,U.E. Jaruma B,1,240,27,0,3,0,2,15,3,0,4,20,0,0,74,21,111,0,111,206,74,206
2083811,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,559,Manuel Isidoro Belzu (Jaruma),25795,U.E. Jaruma B,2,240,34,3,4,0,4,7,6,0,3,27,0,0,88,24,93,0,93,205,88,205
2083821,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,559,Manuel Isidoro Belzu (Jaruma),25795,U.E. Jaruma B,3,159,29,0,3,0,0,6,3,0,2,17,0,0,60,13,71,0,71,144,60,144
2083831,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,560,Achaya,2822,Col. 6 de Junio,1,161,8,0,2,0,2,11,4,0,5,18,0,0,50,10,85,0,85,145,50,145
2083841,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,3312,Cala Cala,1,Unidad Educativa Pedro Domingo Murillo,1,240,12,3,3,0,2,4,9,0,1,50,0,0,84,9,140,0,140,233,84,233
2083851,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,3312,Cala Cala,1,Unidad Educativa Pedro Domingo Murillo,2,240,11,0,2,0,2,10,12,0,1,37,0,0,75,41,120,1,121,237,75,237
2083861,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,3312,Cala Cala,1,Unidad Educativa Pedro Domingo Murillo,3,240,12,2,1,0,2,5,5,0,1,50,0,0,78,12,140,1,141,231,78,231
2083871,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,3312,Cala Cala,1,Unidad Educativa Pedro Domingo Murillo,4,35,6,0,1,0,0,2,1,0,0,7,0,0,17,4,14,0,14,35,17,35
2083881,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,1,Sicasica,3636,Sora Sora,1,Unidad Educativa Bartolina Sisa A,1,258,22,3,1,0,2,11,5,0,1,104,0,0,149,26,76,0,76,251,149,251
2083891,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,561,Umala,25789,U.E. Gral. Demetrio Ramos,1,240,24,5,5,0,8,12,3,0,4,62,0,0,123,16,58,0,58,197,123,197
2083901,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,561,Umala,25789,U.E. Gral. Demetrio Ramos,2,240,24,2,2,0,7,14,7,0,6,70,0,0,132,8,70,0,70,210,132,210
2083911,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,561,Umala,25789,U.E. Gral. Demetrio Ramos,3,52,8,0,2,0,1,0,0,0,2,14,0,0,27,0,16,0,16,43,27,43
2083921,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,562,Cañaviri,2901,Casa de Gobierno,1,240,23,6,12,0,11,14,8,0,15,61,0,0,150,12,47,0,47,209,150,209
2083931,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,562,Cañaviri,2901,Casa de Gobierno,2,118,16,0,5,0,8,5,2,0,3,29,0,0,68,6,28,1,29,103,68,103
2083941,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,563,Santiago de Ventilla,2825,Col. De Ventilla,1,240,40,4,11,0,2,2,5,0,4,66,0,0,134,15,68,0,68,217,134,217
2083951,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,563,Santiago de Ventilla,2825,Col. De Ventilla,2,152,6,4,5,0,3,6,4,0,3,48,0,0,79,12,53,1,54,145,79,145
2083961,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,564,San Miguel Copani,2878,Escuela San Miguel de Copani,1,240,19,3,3,0,1,8,1,0,5,70,0,0,110,20,82,0,82,212,110,212
2083971,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,564,San Miguel Copani,2878,Escuela San Miguel de Copani,2,46,6,0,0,0,0,3,2,0,1,12,0,0,24,2,12,0,12,38,24,38
2083981,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,565,Llanga Belén,2827,Unidad Educativa Llanga Belen,1,240,27,3,8,0,12,11,3,0,4,62,0,0,130,19,75,0,75,224,130,224
2083991,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,565,Llanga Belén,2827,Unidad Educativa Llanga Belen,2,64,5,1,2,0,3,3,5,0,2,18,0,0,39,5,17,0,17,61,39,61
2084001,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,566,Puerto Huari Belén,25790,U.E. Huari Belen B,1,240,35,2,6,0,2,7,11,0,7,63,0,0,133,16,59,0,59,208,133,208
2084011,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,566,Puerto Huari Belén,25790,U.E. Huari Belen B,2,240,25,0,4,0,5,6,6,0,10,63,0,0,119,14,72,0,72,205,119,205
2084021,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,566,Puerto Huari Belén,25790,U.E. Huari Belen B,3,22,10,0,0,0,0,1,0,0,0,2,0,0,13,5,4,0,4,22,13,22
2084031,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,567,Vituy Vinto,25788,U.E. Jaime Mendoza,1,179,22,2,3,0,3,7,6,0,8,56,0,0,107,13,40,1,41,161,107,161
2084041,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,568,Santiago de Collana,2830,Casa de Gobierno,1,240,25,1,3,0,5,9,11,0,4,65,0,0,123,19,60,0,60,202,123,202
2084051,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,568,Santiago de Collana,2830,Casa de Gobierno,2,209,19,0,5,0,6,5,9,0,15,60,0,0,119,24,39,0,39,182,119,182
2084061,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,569,Asunción Huancarama,25787,U.E. Asunción de Huancarama,1,240,14,1,3,0,3,5,5,0,1,61,0,0,93,12,100,0,100,205,93,205
2084071,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,569,Asunción Huancarama,25787,U.E. Asunción de Huancarama,2,106,12,1,0,0,0,2,9,0,1,20,0,0,45,10,37,0,37,92,45,92
2084081,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,570,San José (Aroma),2832,Col. Nal. Mixto San Jose,1,240,12,3,6,0,5,2,5,0,1,104,0,0,138,12,52,3,55,205,138,205
2084091,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,570,San José (Aroma),2832,Col. Nal. Mixto San Jose,2,112,9,1,4,0,1,3,4,0,0,42,0,0,64,2,36,1,37,103,64,103
2084101,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,3839,Kellhuiri,1,U.E. Kellhuiri,1,240,25,2,4,0,1,10,12,0,4,57,0,0,115,15,83,0,83,213,115,213
2084111,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,3839,Kellhuiri,1,U.E. Kellhuiri,2,26,1,0,1,0,0,3,0,0,2,4,0,0,11,4,11,0,11,26,11,26
2084121,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,2,Umala,4353,Cairiri,26053,U.E. Cayriri,1,101,12,1,0,0,8,5,2,0,2,44,0,0,74,2,16,0,16,92,74,92
2084131,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,571,Ayo Ayo,2833,Col. Ayo Ayo,1,240,34,2,3,0,1,4,5,0,3,54,0,0,106,19,92,0,92,217,106,217
2084141,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,571,Ayo Ayo,2833,Col. Ayo Ayo,2,240,21,1,1,0,2,4,4,0,5,53,0,0,91,22,104,0,104,217,91,217
2084151,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,571,Ayo Ayo,2833,Col. Ayo Ayo,3,240,22,0,5,0,3,7,3,0,6,49,0,0,95,11,103,0,103,209,95,209
2084161,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,571,Ayo Ayo,2833,Col. Ayo Ayo,4,240,26,0,4,0,4,2,9,0,11,45,0,0,101,13,110,0,110,224,101,224
2084171,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,571,Ayo Ayo,2833,Col. Ayo Ayo,5,240,32,3,2,0,0,6,8,0,3,55,0,0,109,15,97,0,97,221,109,221
2084181,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,571,Ayo Ayo,2833,Col. Ayo Ayo,6,240,27,3,4,0,3,4,8,0,4,43,0,0,96,8,113,0,113,217,96,217
2084191,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,571,Ayo Ayo,2833,Col. Ayo Ayo,7,240,29,2,1,0,0,0,6,0,9,57,0,0,104,18,95,0,95,217,104,217
2084201,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,571,Ayo Ayo,2833,Col. Ayo Ayo,8,240,36,0,1,0,1,12,12,0,5,48,0,0,115,18,86,0,86,219,115,219
2084211,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,571,Ayo Ayo,2833,Col. Ayo Ayo,9,240,24,0,3,0,5,9,9,0,3,63,0,0,116,16,87,0,87,219,116,219
2084221,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,571,Ayo Ayo,2833,Col. Ayo Ayo,10,99,7,2,1,0,0,0,6,0,0,25,0,0,41,7,45,0,45,93,41,93
2084231,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,572,Villa Carmen Calacachi,2834,Esc. Calacachi,1,240,23,2,5,0,4,6,10,0,5,77,0,0,132,19,64,0,64,215,132,215
2084241,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,572,Villa Carmen Calacachi,2834,Esc. Calacachi,2,240,31,4,3,0,4,7,3,0,7,76,0,0,135,21,64,0,64,220,135,220
2084251,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,572,Villa Carmen Calacachi,2834,Esc. Calacachi,3,140,12,0,5,0,3,3,7,0,5,48,0,0,83,5,39,0,39,127,83,127
2084261,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,573,Santa Rosa de Lima Pomani,2835,Esc. Sta. Rosa de Lima,1,240,37,3,7,0,7,6,7,0,7,73,0,0,147,21,61,0,61,229,147,229
2084271,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,573,Santa Rosa de Lima Pomani,2835,Esc. Sta. Rosa de Lima,2,103,17,0,0,0,2,6,9,0,2,27,0,0,63,5,29,2,31,99,63,99
2084281,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,574,Collana Tolar,2836,Esc. Franz Tamayo,1,240,24,4,3,0,4,2,7,0,4,68,0,0,116,8,96,0,96,220,116,220
2084291,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,574,Collana Tolar,2836,Esc. Franz Tamayo,2,240,31,0,4,0,5,5,2,0,4,60,0,0,111,15,95,0,95,221,111,221
2084301,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,574,Collana Tolar,2836,Esc. Franz Tamayo,3,240,37,1,6,0,7,8,2,0,6,46,0,0,113,20,83,0,83,216,113,216
2084311,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,574,Collana Tolar,2836,Esc. Franz Tamayo,4,240,18,2,3,0,5,12,6,0,4,61,0,0,111,7,99,0,99,217,111,217
2084321,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,574,Collana Tolar,2836,Esc. Franz Tamayo,5,62,6,1,0,0,2,4,1,0,0,16,0,0,30,4,21,0,21,55,30,55
2084331,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,599,Tupac Katari,2862,Casa de Gobierno,1,129,11,1,0,0,9,5,3,0,0,31,0,0,60,7,47,0,47,114,60,114
2084341,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,3,Ayo Ayo,3635,Alto Pomani,1,Colegio José Ballivián,1,219,24,2,0,0,4,8,3,0,1,28,0,0,70,28,102,0,102,200,70,200
2084351,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,575,Calamarca,25784,U.E. Rosa Kroeber Vda. de Carpio,1,240,34,1,1,0,7,1,0,0,6,106,0,0,156,16,51,0,51,223,156,223
2084361,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,575,Calamarca,25784,U.E. Rosa Kroeber Vda. de Carpio,2,240,19,2,7,0,2,3,2,0,8,70,0,0,113,17,78,1,79,209,113,209
2084371,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,575,Calamarca,25784,U.E. Rosa Kroeber Vda. de Carpio,3,240,19,2,4,0,4,7,3,0,4,96,0,0,139,13,54,1,55,207,139,207
2084381,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,575,Calamarca,25784,U.E. Rosa Kroeber Vda. de Carpio,4,240,14,2,4,0,2,4,10,0,8,92,0,0,136,15,65,0,65,216,136,216
2084391,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,575,Calamarca,25784,U.E. Rosa Kroeber Vda. de Carpio,5,240,23,0,8,0,4,5,2,0,5,98,0,0,145,9,59,5,64,218,145,218
2084401,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,575,Calamarca,25784,U.E. Rosa Kroeber Vda. de Carpio,6,240,21,4,2,0,3,3,1,0,8,101,0,0,143,11,62,0,62,216,143,216
2084411,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,575,Calamarca,25784,U.E. Rosa Kroeber Vda. de Carpio,7,240,27,6,8,0,9,6,3,0,8,84,0,0,151,18,54,4,58,227,151,227
2084421,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,575,Calamarca,25784,U.E. Rosa Kroeber Vda. de Carpio,8,240,24,2,3,0,4,8,9,0,8,78,0,0,136,13,67,0,67,216,136,216
2084431,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,575,Calamarca,25784,U.E. Rosa Kroeber Vda. de Carpio,9,52,2,0,1,0,2,3,0,0,1,17,0,0,26,3,17,0,17,46,26,46
2084441,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,576,Sucanavi,2839,Unidad Educativa Sucanavi,1,190,18,1,3,0,7,13,5,0,5,53,0,0,105,13,56,0,56,174,105,174
2084451,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,577,Ajoya,2838,Casa de Gobierno,1,240,18,1,5,0,2,9,7,0,7,59,0,0,108,16,102,0,102,226,108,226
2084461,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,577,Ajoya,2838,Casa de Gobierno,2,240,11,1,2,0,4,5,7,0,2,78,0,0,110,18,98,0,98,226,110,226
2084471,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,577,Ajoya,2838,Casa de Gobierno,3,195,14,7,1,0,1,9,8,0,4,48,0,0,92,20,72,0,72,184,92,184
2084481,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,578,Sivicani,25786,U.E. German Busch de Sivicani,1,240,15,3,4,0,3,9,6,0,4,46,0,0,90,28,103,0,103,221,90,221
2084491,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,578,Sivicani,25786,U.E. German Busch de Sivicani,2,240,21,0,12,0,5,13,7,0,7,57,0,0,122,23,73,0,73,218,122,218
2084501,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,578,Sivicani,25786,U.E. German Busch de Sivicani,3,123,14,1,6,0,4,2,3,0,2,28,0,0,60,5,47,0,47,112,60,112
2084511,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,579,Totorani (Aroma),25785,U.E. Venezuela de Totorani,1,240,19,2,7,0,6,8,5,0,9,58,0,0,114,12,98,0,98,224,114,224
2084521,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,579,Totorani (Aroma),25785,U.E. Venezuela de Totorani,2,240,20,3,6,0,3,8,4,0,5,57,0,0,106,28,87,0,87,221,106,221
2084531,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,579,Totorani (Aroma),25785,U.E. Venezuela de Totorani,3,40,3,0,0,0,0,3,0,0,1,8,0,0,15,2,15,0,15,32,15,32
2084541,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,580,San Antonio de Senkata,25796,U.E. San Antonio,1,240,22,2,3,0,4,3,4,0,4,84,0,0,126,15,87,0,87,228,126,228
2084551,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,580,San Antonio de Senkata,25796,U.E. San Antonio,2,240,24,1,2,0,4,7,6,0,4,99,0,0,147,15,66,0,66,228,147,228
2084561,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,580,San Antonio de Senkata,25796,U.E. San Antonio,3,240,20,3,4,0,2,5,11,0,1,97,0,0,143,6,80,0,80,229,143,229
2084571,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,580,San Antonio de Senkata,25796,U.E. San Antonio,4,240,32,1,1,0,4,7,7,0,5,74,0,0,131,12,81,0,81,224,131,224
2084581,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,580,San Antonio de Senkata,25796,U.E. San Antonio,5,240,25,1,3,0,3,7,3,0,4,98,0,0,144,14,73,0,73,231,144,231
2084591,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,580,San Antonio de Senkata,25796,U.E. San Antonio,6,240,21,1,3,0,3,7,4,0,5,71,0,0,115,17,83,1,84,216,115,216
2084601,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,580,San Antonio de Senkata,25796,U.E. San Antonio,7,116,13,1,1,0,0,8,4,0,4,45,0,0,76,6,29,0,29,111,76,111
2084611,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,581,Cosmini,2843,Casa de Gobierno,1,240,23,1,4,0,9,10,7,0,6,71,0,0,131,16,77,0,77,224,131,224
2084621,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,581,Cosmini,2843,Casa de Gobierno,2,93,10,0,4,0,5,3,2,0,1,37,0,0,62,3,23,0,23,88,62,88
2084631,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,582,V. Carmen de Caluyo,25797,U.E. Germán Busch de Caluyo,1,240,16,1,3,0,1,12,10,0,1,110,0,0,154,16,59,0,59,229,154,229
2084641,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,582,V. Carmen de Caluyo,25797,U.E. Germán Busch de Caluyo,2,240,16,0,2,0,5,6,9,0,5,104,0,0,147,15,69,0,69,231,147,231
2084651,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,582,V. Carmen de Caluyo,25797,U.E. Germán Busch de Caluyo,3,107,6,2,0,0,0,3,1,0,6,51,0,0,69,5,26,0,26,100,69,100
2084661,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,583,Choritotora,2845,Esc. Central Choritotora,1,240,26,1,2,0,2,12,2,0,3,31,0,0,79,24,118,1,119,222,79,222
2084671,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,583,Choritotora,2845,Esc. Central Choritotora,2,240,28,3,3,0,3,6,2,0,4,57,0,0,106,15,99,0,99,220,106,220
2084681,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,583,Choritotora,2845,Esc. Central Choritotora,3,63,12,1,1,0,0,1,1,0,2,13,0,0,31,6,22,0,22,59,31,59
2084691,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,584,Vilaque Copata,2846,Escuela Eduardo Avaroa,1,240,24,1,1,0,3,5,6,0,3,65,0,0,108,15,100,1,101,224,108,224
2084701,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,584,Vilaque Copata,2846,Escuela Eduardo Avaroa,2,240,20,0,0,0,3,4,1,0,2,67,0,0,97,9,108,0,108,214,97,214
2084711,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,584,Vilaque Copata,2846,Escuela Eduardo Avaroa,3,240,27,2,4,0,3,10,4,0,2,59,0,0,111,12,92,0,92,215,111,215
2084721,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,584,Vilaque Copata,2846,Escuela Eduardo Avaroa,4,30,4,0,0,0,0,0,1,0,2,10,0,0,17,1,7,0,7,25,17,25
2084731,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,3346,Huayhuasi,1,Unidad Educativa Franz Tamayo,1,240,26,1,1,0,0,5,2,0,1,58,0,0,94,9,129,0,129,232,94,232
2084741,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,3346,Huayhuasi,1,Unidad Educativa Franz Tamayo,2,240,34,2,4,0,3,4,2,0,3,56,0,0,108,12,108,3,111,231,108,231
2084751,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,3346,Huayhuasi,1,Unidad Educativa Franz Tamayo,3,26,3,0,0,0,3,0,0,0,1,9,0,0,16,1,8,0,8,25,16,25
2084761,PRESIDENTE,32,BOLIVIA,2,La Paz,17,0,13,Aroma                                   ,4,Calamarca,3841,Chocorosi,1,U.E. Juan José Torrez,1,240,34,3,1,0,3,9,2,0,4,64,0,0,120,16,92,0,92,228,120,228
